,id,playlist_name,track_name,release_date,artist_names,genres,first_genre,my_genre,top,left,index,score,outliers
1672,1IVgPGfYxyuOLKOYdEBLOW,pajarito del amor,Zionsville,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,376,0.10467260892870694,0.0
1673,6AQu38qbXkZJBv5vZO5blZ,pajarito del amor,Las Curanderas,2017-11-26,['Laura Murcia'],['cantautora mexicana'],cantautora mexicana,bossa nova,9167,779,377,0.10737008762226813,0.0
1674,3N2aNnFMZiU9dBd2Ta67lN,pajarito del amor,Eu Te Odeio,2016-08-24,['Carne Doce'],"['musica goiana', 'nova mpb', 'pop lgbtq+ brasileira', 'rock goiano']",musica goiana,funk,12959,779,378,0.11367437086222687,0.0
1675,1VdtGkrtYMfWKu4x120oWz,pajarito del amor,Planet Caravan,1970-09-18,['Black Sabbath'],"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",album rock,rock,10880,490,379,0.06221434575355911,0.0
1676,5H8pSg8SL831H5jnZ4N9o8,pajarito del amor,Serendipity,2016-03-14,['Kyle McEvoy'],['neo-classical'],neo-classical,ambient,20923,512,380,0.005648110014311425,0.0
1677,2p82ZUgdiOpXDRKwN9uXuu,pajarito del amor,O Tempo,2017-02-17,['Fabiano do Nascimento'],['samba-jazz'],samba-jazz,bossa nova,18819,856,381,0.1038706465846187,0.0
1678,0fRiIPNbwivbP2SbLOTuaI,pajarito del amor,I Will - Remastered,1968-11-22,['The Beatles'],"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",british invasion,rock,12646,642,382,0.08958083796604382,0.0
1679,3uAGrrYTsBRu4ZvqnwJaXK,pajarito del amor,Samba E Amor,2000-01-01,['Bebel Gilberto'],"['bossa nova', 'downtempo']",bossa nova,bossa nova,16844,828,383,0.12896753780630904,0.0
1680,5TgGT8l6ikX8HlHMC8Enzr,pajarito del amor,Moving Pictures,2014-12-04,['Richard Houghten'],['glitch beats'],glitch beats,lo-fi,5680,893,384,0.09379770928591907,0.0
1681,0JUa8PNsS6fvWz2Keb5KLq,pajarito del amor,Night After Sidewalk,2003-04-22,['Kaki King'],['instrumental acoustic guitar'],instrumental acoustic guitar,indie,17721,777,385,0.038709528354047285,0.0
1682,2Z4moBwUjPmUprVkbRse2a,pajarito del amor,Bilsen,2009-06-19,['Birsen Tezer'],"['turkish jazz', 'turkish modern jazz', 'turkish rock']",turkish jazz,jazz,15208,650,386,0.13592559697795414,0.0
1683,2woPqHnZek73ZIcozlk0Ig,pajarito del amor,Romulus,2003-07-01,['Sufjan Stevens'],['art pop'],art pop,indie,9611,599,387,0.13489181377105958,0.0
1684,4lfwM9i07jPYy2iHyBmHTP,pajarito del amor,Te Soñé - Bonus Track,2016-08-26,['Vicente Garcia'],"['bachata', 'dominican pop', 'reggae en espanol']",bachata,bachata,8026,1173,388,-0.038245493377441986,1.0
1685,2gke8YaJQur5OpkWAeIMdz,pajarito del amor,Ojos Del Sol,2016-09-02,['Y La Bamba'],"['latinx alternative', 'portland indie']",latinx alternative,funk,7470,849,389,0.06187922796682255,0.0
1686,50mijthH8crF7XahxaODRH,pajarito del amor,Ewe,2015-03-17,"['Fabiano do Nascimento', 'Airto Moreira', 'Kana Shimanuki']","['samba-jazz'], [], ['brazilian jazz']",samba-jazz,bossa nova,18819,856,390,0.05653065609753688,0.0
1687,51U8XD4El9qgJI7FHFLF4L,pajarito del amor,Passing Afternoon,2004-03-23,['Iron & Wine'],"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",acoustic pop,indie,12574,581,391,0.12149284779798031,0.0
1688,1qjrYozGqc7upUgfN776lZ,pajarito del amor,Sara Smile,1975-01-01,['Daryl Hall & John Oates'],"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",album rock,rock,10880,490,392,0.03603728388669181,0.0
1689,7odIWO55ISDRJeGkYAO4Ia,pajarito del amor,More Than You Know,2018-04-06,['Fenne Lily'],"['bristol indie', 'british singer-songwriter']",bristol indie,indie,11081,418,393,0.13069699717793049,0.0
1690,5ihS6UUlyQAfmp48eSkxuQ,pajarito del amor,Landslide,1975-07-11,['Fleetwood Mac'],"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",album rock,rock,10880,490,394,0.02798513402324354,0.0
1691,4NpPKFIQXU3ZrlcG7T6PTT,pajarito del amor,Paspatou,2018-11-22,['Parra for Cuva'],['deep euro house'],deep euro house,house,945,1275,395,0.041855857957970644,0.0
1692,4M4lJsxDlVDeeecdhqArDe,pajarito del amor,Canto de Iemanjá,2015-03-17,['Fabiano do Nascimento'],['samba-jazz'],samba-jazz,bossa nova,18819,856,396,0.10033947757358458,0.0
1693,2Ck6gblyk3UFCVPTh8o3TN,pajarito del amor,Youth,2013-03-18,['Daughter'],['shimmer pop'],shimmer pop,indie,5231,573,397,0.08033364184587921,0.0
1694,3fk5fBFB27GbWGATdBpOgr,pajarito del amor,Carmesí,2016-08-26,['Vicente Garcia'],"['bachata', 'dominican pop', 'reggae en espanol']",bachata,bachata,8026,1173,398,0.10447287034955177,0.0
1695,1K18ZkRjuOTFEH0rxo5Zwq,pajarito del amor,"O, I Love You",2011-02-21,['Essie Jain'],['british singer-songwriter'],british singer-songwriter,indie,15009,596,399,0.0858525355451279,0.0
1696,70W5XGBTZ5Lez7ud2YHGGV,pajarito del amor,Fonte,2022-11-10,"['Fabiano do Nascimento', 'Vittor Santos e Orquestra']","['samba-jazz'], []",samba-jazz,bossa nova,18819,856,400,0.09219063628885027,0.0
1697,1jTnNCHTNBQ80euqUCDNtm,pajarito del amor,Luz das águas,2022-12-07,['Fabiano do Nascimento'],['samba-jazz'],samba-jazz,bossa nova,18819,856,401,0.11779356566776916,0.0
1698,1Iod4fjYd6TTXw9DI6nHpB,pajarito del amor,Manga,2019-02-08,['Mayra Andrade'],['morna'],morna,funk,12573,903,402,0.10409844273221802,0.0
1699,6Y9ajxGefBUK9pMbT0C8gv,pajarito del amor,Afeto,2019-02-08,['Mayra Andrade'],['morna'],morna,funk,12573,903,403,0.0027096566506982223,0.0
1700,1bSsHUOFmxzNARPujtglaH,pajarito del amor,Comme s'il en pleuvait,2006-09-11,['Mayra Andrade'],['morna'],morna,funk,12573,903,404,0.0496369667092455,0.0
1701,61hCh0pmmBPFxhigW0BhKn,pajarito del amor,A Vida É uma Dança,2013-10-10,['Ó Do Forró'],['forro tradicional'],forro tradicional,funk,10907,917,405,-0.0525224347369001,1.0
1702,2WOjLF83vqjit2Zh4B69V3,pajarito del amor,"Don't Think Twice, It's All Right",1963-05-27,['Bob Dylan'],"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",classic rock,rock,13282,646,406,0.1308882074650109,0.0
1703,3Y8HnlqWuOHsTce3oGHv3n,pajarito del amor,Rodopiado,2014-05-20,['Ronaldo Silva'],['musica popular paraense'],musica popular paraense,funk,8828,885,407,-0.015354721020623296,1.0
1704,7Jqa7kWKN4d2Fn7FESctLz,pajarito del amor,Love Language,2021-10-08,"['Juls', 'Mayra Andrade']","['morna'], ['afrobeats', 'afropop', 'afroswing', 'uk dancehall']",morna,funk,12573,903,408,0.011067310562265065,0.0
1705,11sGFYr1ZufLtnh3LbHqJd,pajarito del amor,Poeira,2024-01-26,"['Fabiano do Nascimento', 'Sam Gendel']","['samba-jazz'], ['fourth world', 'indie jazz', 'j-ambient']",samba-jazz,bossa nova,18819,856,409,0.06735124091411726,0.0
480,6Ns2JyCa5xtANadq8gJ67u,acid blues,Ms. Ho,2011-11-15,['Onra'],"['instrumental hip hop', 'japanese chillhop', 'wonky']",instrumental hip hop,lo-fi,6741,909,410,0.0947819823761969,0.0
481,07wztBYwMThbAVW4ahWMuD,acid blues,Evan Finds the Third Room,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,411,0.07322101850468071,0.0
482,07wztBYwMThbAVW4ahWMuD,acid blues,Evan Finds the Third Room,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,412,0.07322101850468071,0.0
483,3y0kdCDS69w3b41XnlGgOL,acid blues,Hemma,2019-01-31,['HNNY'],"['deep house', 'future garage', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop']",deep house,house,1121,1226,413,0.014254117160913515,0.0
484,36t0YjUdQmxBklJqfABjAM,acid blues,August 10,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,414,0.13280670748176404,0.0
485,36t0YjUdQmxBklJqfABjAM,acid blues,August 10,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,415,0.13280670748176404,0.0
486,7w4zwYIZfJABMzeIbCCcCh,acid blues,Pacific,2020-04-13,"['No Spirit', 'Philanthrope']","['chillhop', 'lo-fi beats'], ['lo-fi beats', 'lo-fi study']",chillhop,lo-fi,10969,1060,416,0.10799537087160355,0.0
487,6fzsRmsi50Wa6snAArkfkf,acid blues,Another Reflection,2007-11-11,['Nujabes'],"['ambeat', 'chillhop', 'downtempo', 'instrumental hip hop', 'japanese chillhop', 'japanese old school hip hop', 'jazz rap']",ambeat,lo-fi,6404,957,417,0.06027311321273687,0.0
488,1146kaAdysccJxIi93LsUY,acid blues,Cómo Me Quieres,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,418,0.10331510714706604,0.0
489,1146kaAdysccJxIi93LsUY,acid blues,Cómo Me Quieres,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,419,0.10331510714706604,0.0
490,14sxXdbbkR7obJA6g3qbrr,acid blues,Nazo Nazo,2018-10-05,['Kikagaku Moyo'],"['instrumental stoner rock', 'japanese psychedelic', 'japanese psychedelic rock', 'neo-psychedelic']",instrumental stoner rock,rock,11490,312,420,0.07720007116920824,0.0
491,7vfILe0geNdQ7ilJYF45SU,acid blues,Abusey Junction,2019-03-08,['Kokoroko'],"['british jazz', 'indie soul']",british jazz,jazz,16540,736,421,0.14493274596406547,0.0
492,0t34scg6386JnLUEb7jFb1,acid blues,Rome,2019-11-08,['Dojo Cuts'],['bboy'],bboy,0,3244,1094,422,0.025117527033798437,0.0
493,4ugLp0bGRzn333EjSC6Qdl,acid blues,Two Fish and an Elephant,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,423,0.038640699076894824,0.0
494,4ugLp0bGRzn333EjSC6Qdl,acid blues,Two Fish and an Elephant,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,424,0.038640699076894824,0.0
495,0cZcOtDqLaavK7LowhTBsa,acid blues,sunny,2018-04-26,"[""j'san"", 'Pandrezz']","['lo-fi study'], ['chillhop', 'lo-fi beats']",lo-fi study,lo-fi,11717,921,425,0.09193952358351493,0.0
496,1YaytGS416RQtrGh6HDqAU,acid blues,Nights Interlude,1991-09-16,['Nightmares On Wax'],"['bleep techno', 'downtempo', 'electronica', 'trip hop']",bleep techno,lo-fi,2611,1075,426,0.09189779223284422,0.0
497,0lO1JSKQt3CefZHhWr10Ai,acid blues,"Sincerely Yours, The D.A.C.",2011-02-08,['Dirty Art Club'],['charlotte nc indie'],charlotte nc indie,alt-rock,9599,435,427,0.02784875120668273,0.0
498,5rXMjn480P9q0aomXjmj0Q,acid blues,Liquid Sunshine,1973-01-01,['John Cameron'],['library music'],library music,alt-rock,15868,667,428,0.03966116830234889,0.0
499,1ZzpnNOU6rbXFZEm4MBdjR,acid blues,i've been missing you lately,2017-08-18,"['aimless', ""j'san""]","['lo-fi beats'], ['chillhop', 'lo-fi beats']",lo-fi beats,lo-fi,13442,1023,429,0.00762496620818498,0.0
500,6LJlonPzPoF9T0rs1UHnT6,acid blues,Cooper Lake,2020-07-24,"['Kyle McEvoy', 'Ezzy']","['neo-classical'], []",neo-classical,ambient,20923,512,430,0.10839147658174142,0.0
501,3ILsb6yf5C2DVT3z3R8kRN,acid blues,So We Won't Forget,2020-06-16,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,431,0.08273365477607802,0.0
502,3ILsb6yf5C2DVT3z3R8kRN,acid blues,So We Won't Forget,2020-06-16,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,432,0.08273365477607802,0.0
503,2aFCXdFtYxGlNEvgXRbctK,acid blues,Words Remain,2015-02-19,['Moderator'],['greek downtempo'],greek downtempo,electronica,3632,951,433,0.11085376447143208,0.0
504,6TTCFdICEfaqXVGQr1sIaR,acid blues,Reverie,2015-12-11,['Esbe'],['chillhop'],chillhop,lo-fi,10969,1060,434,0.04905122442346571,0.0
505,5uwVRucyDdcNc5i8FRAhfx,acid blues,Hinamatsuri,2018-10-09,['Hideo Date'],"['classic japanese jazz', 'japanese guitar']",classic japanese jazz,jazz,14847,736,435,-0.031440862658715596,1.0
506,4K2ksQq5BbIjL7I2ZuQLj2,acid blues,Dern Kala,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,436,0.1156893258902365,0.0
507,4K2ksQq5BbIjL7I2ZuQLj2,acid blues,Dern Kala,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,437,0.1156893258902365,0.0
508,5nqd51nD2UACz5JQ83v878,acid blues,There's a New Day Coming,2019-11-22,"['Menahan Street Band', 'Saundra Williams']","['brass band', 'instrumental funk'], []",brass band,funk,14638,758,438,0.02779093388106857,0.0
509,44s0qq71Jo2jJFWMR3UF7H,acid blues,Loose Ends,2005-01-01,['Hardkandy'],"['bboy', 'nu jazz']",bboy,0,3244,1094,439,0.11644815075876264,0.0
510,02h3ZRQedM1QV1loxfszX8,acid blues,New Wave,2020-06-19,['Dirty Art Club'],['charlotte nc indie'],charlotte nc indie,alt-rock,9599,435,440,0.11001215756444349,0.0
511,2r6gAm38UWEMZx3FU2xfzM,acid blues,Zionsville,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,441,0.11930261564534445,0.0
512,2r6gAm38UWEMZx3FU2xfzM,acid blues,Zionsville,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,442,0.11930261564534445,0.0
513,0vBTlZLCQFlPIyUo0YYQDR,acid blues,Walk On By,1972-01-01,['The Equatics'],['psychedelic soul'],psychedelic soul,funk,11206,819,443,0.0989713506938465,0.0
514,6WDuD0exvydmLNy8ZShHLI,acid blues,Reality Wake,2014-10-19,['Sinitus Tempo'],['ambeat'],ambeat,lo-fi,6404,957,444,0.09145293420939632,0.0
515,0zMzaxCX9QWdxVEbXY8f13,acid blues,Friday Morning,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,445,0.0944311275399139,0.0
516,0zMzaxCX9QWdxVEbXY8f13,acid blues,Friday Morning,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,446,0.0944311275399139,0.0
517,1MzSgEWA3plwCRqh90szqf,acid blues,she likes me but i dont like her back.,2017-11-15,['halberd'],"['lo-fi beats', 'lo-fi rap']",lo-fi beats,lo-fi,13442,1023,447,0.12421023066166631,0.0
518,23tXYPWn8g4vysstWacfSO,acid blues,Almost There,2015-02-19,['Moderator'],['greek downtempo'],greek downtempo,electronica,3632,951,448,0.04335067957237798,0.0
519,2MddqD0MryxIAKS03raHsz,acid blues,You Wish,2006-02-20,['Nightmares On Wax'],"['bleep techno', 'downtempo', 'electronica', 'trip hop']",bleep techno,lo-fi,2611,1075,449,0.0709460830027962,0.0
520,725V6ZzHRvPmi9cOqpf8rE,acid blues,Alberto Balsalm - Aquarium Drunkard’s Lagniappe Session,2016-06-24,['Dungen'],"['neo-psychedelic', 'swedish indie rock', 'swedish psychedelic rock']",neo-psychedelic,rock,10600,388,450,0.11037492846581293,0.0
521,0Iz2v2q8gCxeqaZtdubR5F,acid blues,Sunday,2015-07-03,['HNNY'],"['deep house', 'future garage', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop']",deep house,house,1121,1226,451,0.08511113081422012,0.0
522,0IwqNEj3StYsbHdqvc6xsm,acid blues,Lady and Man,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,452,0.08104849630249022,0.0
523,0IwqNEj3StYsbHdqvc6xsm,acid blues,Lady and Man,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,453,0.08104849630249022,0.0
524,6ncNLU982iaD9WFb2gTwKd,acid blues,Darling,2015-12-11,['Esbe'],['chillhop'],chillhop,lo-fi,10969,1060,454,0.0737369623440467,0.0
525,3NE29HgG3BC1mQAcGpPQjK,acid blues,Rose,2020-06-12,['Moderator'],['greek downtempo'],greek downtempo,electronica,3632,951,455,0.09871680062766491,0.0
526,0ENhcQWKHMkGK26pcoaD8D,acid blues,People Everywhere (Still Alive),2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,456,0.0687208831283585,0.0
527,0ENhcQWKHMkGK26pcoaD8D,acid blues,People Everywhere (Still Alive),2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,457,0.0687208831283585,0.0
528,7MwTdhvkP9gXTGx6Fr9ndS,acid blues,Atlantic.Wav,2017-07-06,['upper class'],['lo-fi house'],lo-fi house,lo-fi,2703,1139,458,-0.04453972035587972,1.0
529,0lNlELWXPqW9I42yFTSbXB,acid blues,Shades of Man,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,459,0.054285211868884464,0.0
530,0lNlELWXPqW9I42yFTSbXB,acid blues,Shades of Man,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,460,0.054285211868884464,0.0
531,5zHsmsq6ekEMlCw3E9bULN,acid blues,Hosoi,2019-09-13,['HNNY'],"['deep house', 'future garage', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop']",deep house,house,1121,1226,461,0.09121696409984797,0.0
532,3xy99WsoXDyCWqxgr87xWC,acid blues,Taming Moon,2022-05-26,"['Moderator', 'Etherealplcs']","['greek downtempo'], []",greek downtempo,electronica,3632,951,462,0.10620368773801153,0.0
533,1q1ZNQxbhgNhn1l4GShNmp,acid blues,My Take on Solidao.,2017-07-27,['fantompower'],"['chillhop', 'lo-fi beats']",chillhop,lo-fi,10969,1060,463,0.05109449843597652,0.0
534,5bp6twky1rHu72giADl7Mv,acid blues,Interlude 2,2012-09-18,['alt-J'],"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",indie rock,indie,9921,469,464,-0.010889598273843282,1.0
535,3f8eZ7zkOoWktHxDlrRBo0,acid blues,Cómo Te Quiero,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,465,0.08124198260585086,0.0
536,3f8eZ7zkOoWktHxDlrRBo0,acid blues,Cómo Te Quiero,2018-01-26,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,466,0.08124198260585086,0.0
537,5Zs5NpuvbTvG1hCjPCZRhA,acid blues,Hold Up,2017-11-22,"['Henace', 'Uwe']","['jazz boom bap'], []",jazz boom bap,lo-fi,4454,1130,467,0.028887412267687096,0.0
538,2Alw0mNglmeUaLy80sRY4F,acid blues,the times we spent together,2019-11-30,"['Rook1e', 'Mondo Loops']","['lo-fi beats', 'lo-fi rap'], ['lo-fi beats', 'lo-fi sleep', 'lo-fi study']",lo-fi beats,lo-fi,13442,1023,468,0.04745271025970638,0.0
539,2SoHpATitixVdv2S90Dvmo,acid blues,Like The Seasons,2017-03-10,['Onra'],"['instrumental hip hop', 'japanese chillhop', 'wonky']",instrumental hip hop,lo-fi,6741,909,469,0.03403517681614576,0.0
540,2c9JplHZlT12VuWcId8Pqb,acid blues,Ti-de,2019-03-08,['Kokoroko'],"['british jazz', 'indie soul']",british jazz,jazz,16540,736,470,0.12664462596624293,0.0
541,4a8njLGIK0meARLqzvysDn,acid blues,Flatiron,2015-08-28,['Suzanne Kraft'],['fourth world'],fourth world,0,16248,386,471,0.07311640347351245,0.0
542,14pMgpkwtxOlQxJBku0gX0,acid blues,Master of Life,2014-10-13,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,472,0.12819722653832244,0.0
543,14pMgpkwtxOlQxJBku0gX0,acid blues,Master of Life,2014-10-13,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,473,0.12819722653832244,0.0
544,2uo8RCIshYb1aVSNZlrwZZ,acid blues,two moons,2009-12-09,['toe'],"['instrumental math rock', 'instrumental post-rock', 'japanese emo', 'japanese math rock', 'japanese post-rock', 'math rock', 'midwest emo']",instrumental math rock,ambient,9884,515,474,0.07373916634202993,0.0
545,1ldRL7T72u76QlovXMV8X3,acid blues,All Right,2018-02-02,['Audio Dope'],['swiss indie'],swiss indie,lo-fi,8224,703,475,-0.01645023983330418,1.0
546,67qmJ2CYJIjGrTyfrztWwY,acid blues,Take my hand,2021-01-25,"['Fatb', 'No Spirit']","['lo-fi beats', 'lo-fi study'], ['lo-fi beats', 'lo-fi study']",lo-fi beats,lo-fi,13442,1023,476,0.12213141768338115,0.0
547,4Nmc9w3Dd0hHowKM87tXjc,acid blues,My Baby,2015-07-03,['HNNY'],"['deep house', 'future garage', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop']",deep house,house,1121,1226,477,0.03879060451639005,0.0
548,2xRTlnCsKHtnCahchPso2L,acid blues,Dope Vhs Master,2010-10-10,['Desmond Cheese'],['australian reggae fusion'],australian reggae fusion,lo-fi,9039,832,478,0.13490435192431094,0.0
549,6ziC3mMtZcB77liomN0u7i,acid blues,White Gloves,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,479,0.06587183428442794,0.0
550,6ziC3mMtZcB77liomN0u7i,acid blues,White Gloves,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,480,0.06587183428442794,0.0
551,0D1EhFGsMEJRQpXdwIHNjF,acid blues,Boardwalk,2014-01-01,['IHF'],['vapor twitch'],vapor twitch,lo-fi,5855,828,481,0.07764976306617716,0.0
552,4f7Khvo7W9971T7e7RwCEc,acid blues,have a good day,2021-08-20,['Melodiesinfonie'],['chillhop'],chillhop,lo-fi,10969,1060,482,0.11984248758556537,0.0
553,5rZg7dIeRZXmO8VnAlH8Os,acid blues,Gentle Breeze,2017-08-06,['Saib'],"['chillhop', 'japanese chillhop', 'lo-fi beats']",chillhop,lo-fi,10969,1060,483,0.024604820501675007,0.0
